web-scraper-order,web-scraper-start-url,category-selector,category-selector-href,people,people-href,height,weight,image-src
"1588811583-114","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Shin","https://wiki.d-addicts.com/Shin","190","82","/images/b/b6/Shin.jpg"
"1588814337-3508","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Fiona Sit","https://wiki.d-addicts.com/Fiona_Sit","168","42","/images/d/d6/Sithoikei.jpg"
"1588812070-759","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Bianca Bai","https://wiki.d-addicts.com/Bianca_Bai","176","50","/images/thumb/6/61/Bianca_Bai.jpg/300px-Bianca_Bai.jpg"
"1588814373-3550","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Emme Wong","https://wiki.d-addicts.com/Emme_Wong","null","null","/images/4/46/EmmeWong.jpg"
"1588813117-1998","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Izam","https://wiki.d-addicts.com/Izam","null","null","/images/4/43/Izam.jpg"
"1588814463-3669","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Chapman To","https://wiki.d-addicts.com/Chapman_To","168","null","/images/thumb/f/ff/ChapmanTo.jpg/190px-ChapmanTo.jpg"
"1588813128-2012","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Iwamoto Hikaru","https://wiki.d-addicts.com/Iwamoto_Hikaru","null","null","/images/0/05/Iwamoto-hikaru.jpg"
"1588811969-657","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Elva Hsiao","https://wiki.d-addicts.com/Elva_Hsiao","162","47","/images/thumb/c/c7/Elva.jpg/300px-Elva.jpg"
"1588813663-2658","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Fujiki Takashi","https://wiki.d-addicts.com/Fujiki_Takashi","173","null","/images/3/33/Fujiki_Takashi.jpg"
"1588814296-3439","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Ivan Wang","https://wiki.d-addicts.com/Ivan_Wang","null","null","/images/4/4c/IvanWang.jpg"
"1588814213-3350","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Karen Tong","https://wiki.d-addicts.com/Karen_Tong","null","null","/images/0/0a/Karen_Tong.jpg"
"1588814361-3537","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Fala Chen","https://wiki.d-addicts.com/Fala_Chen","171","49","/images/thumb/3/3f/Fala_Chen.jpg/300px-Fala_Chen.jpg"
"1588814511-3716","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Bondy Chiu","https://wiki.d-addicts.com/Bondy_Chiu","null","null","/images/2/25/BondyChiu.jpg"
"1588812741-1576","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","D.O.","https://wiki.d-addicts.com/D.O.","null","null","/images/thumb/2/25/D.O.jpg/300px-D.O.jpg"
"1588815233-4481","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Huang Shi Yang","https://wiki.d-addicts.com/Huang_Shi_Yang","null","null","/images/thumb/1/1b/HuangShiYang.jpg/300px-HuangShiYang.jpg"
"1588812289-1019","https://wiki.d-addicts.com/Category:Singers","SGSinger","https://wiki.d-addicts.com/Category:SGSinger","Jacelyn Tay","https://wiki.d-addicts.com/Jacelyn_Tay","170","50","/images/3/34/Jacelyn_Tay.jpg"
"1588812850-1687","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Choi Joon Yong","https://wiki.d-addicts.com/Choi_Joon_Yong","173","70","/images/c/cc/ChoiJoonYong.jpg"
"1588815440-4680","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Dong Zhen","https://wiki.d-addicts.com/Dong_Zhen","null","null","/images/0/02/Dong_Zhen.jpg"
"1588812001-699","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","David Chen","https://wiki.d-addicts.com/David_Chen","183","74","/images/9/94/Davechenyufan.jpg"
"1588813833-2883","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Akiyama Rina","https://wiki.d-addicts.com/Akiyama_Rina","163","45","/images/6/6a/AkiyamaRina.jpg"
"1588812184-892","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Ah Ben","https://wiki.d-addicts.com/Ah_Ben","172","60","/images/0/01/Ahben.jpg"
"1588813196-2097","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Irie Saaya","https://wiki.d-addicts.com/Irie_Saaya","150","null","/images/thumb/f/f9/Irie_Saaya.jpg/300px-Irie_Saaya.jpg"
"1588812658-1474","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Eunha","https://wiki.d-addicts.com/Eunha","163","null","/images/9/9b/Eunha.jpg"
"1588813014-1866","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Baek Seung Hun","https://wiki.d-addicts.com/Baek_Seung_Hun","183","68","/images/thumb/d/df/Baek_Seung_Hun.jpg/200px-Baek_Seung_Hun.jpg"
"1588814731-3950","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Wang Chuan Jun","https://wiki.d-addicts.com/Wang_Chuan_Jun","187","78","/images/a/af/WangChuanJun.jpg"
"1588815249-4495","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Huang Ge Xuan","https://wiki.d-addicts.com/Huang_Ge_Xuan","177","65","/images/5/53/HuangGeXuan.jpg"
"1588812206-922","https://wiki.d-addicts.com/Category:Singers","SGSinger","https://wiki.d-addicts.com/Category:SGSinger","William San","https://wiki.d-addicts.com/William_San","180","72","/images/a/a6/William_4.jpg"
"1588814319-3478","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Gillian Chung","https://wiki.d-addicts.com/Gillian_Chung","160","44","/images/thumb/5/52/Chunggillian.jpg/200px-Chunggillian.jpg"
"1588813565-2537","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Fuse Akira","https://wiki.d-addicts.com/Fuse_Akira","163","65","/images/e/ea/Fuse22.jpg"
"1588815471-4715","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Chi Yue Han","https://wiki.d-addicts.com/Chi_Yue_Han","175","null","/images/thumb/4/43/Chi-Yue-Han.jpg/300px-Chi-Yue-Han.jpg"
"1588814263-3401","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Jin Au Yeung","https://wiki.d-addicts.com/Jin_Au_Yeung","null","null","/images/f/f7/Jin_Au_Yeung.jpg"
"1588812674-1495","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Euaerin","https://wiki.d-addicts.com/Euaerin","175","null","/images/6/6d/Euaerin.jpg"
"1588813476-2436","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Hamasaki Ayumi","https://wiki.d-addicts.com/Hamasaki_Ayumi","163","44","/images/thumb/2/2b/N6287893471_310002_4853.jpg/200px-N6287893471_310002_4853.jpg"
"1588812622-1437","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Go Eun Chae","https://wiki.d-addicts.com/Go_Eun_Chae","165","43","/images/f/f2/GoEunChae.jpg"
"1588814914-4173","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Ouyang Nana","https://wiki.d-addicts.com/Ouyang_Nana","null","null","/images/8/87/Ouyangnana.jpeg"
"1588814258-3394","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","JJ Jia","https://wiki.d-addicts.com/JJ_Jia","165","44","/images/5/5f/JJJia.jpg"
"1588813151-2043","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Itagaki Mizuki","https://wiki.d-addicts.com/Itagaki_Mizuki","179","null","/images/thumb/3/39/Itagaki_Mizuki.jpg/300px-Itagaki_Mizuki.jpg"
"1588812563-1371","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Ha Hwang Haiyen","https://wiki.d-addicts.com/Ha_Hwang_Haiyen","null","null","/images/6/67/HaHwanghaiyen.jpg"
"1588814443-3646","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Cilla Kung","https://wiki.d-addicts.com/Cilla_Kung","158","43","/images/thumb/4/45/CillaKung.jpg/300px-CillaKung.jpg"
"1588813496-2458","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Hamada Mari","https://wiki.d-addicts.com/Hamada_Mari","151","null","/images/7/7e/HamadaMari.jpg"
"1588811841-490","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Jason","https://wiki.d-addicts.com/Jason","177","75","/images/f/f4/Jason.jpg"
"1588812139-829","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Andrew Tan","https://wiki.d-addicts.com/Andrew_Tan","178","60","/images/5/5a/AndrewTan.jpg"
"1588813060-1929","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Ahn Jung Yoon","https://wiki.d-addicts.com/Ahn_Jung_Yoon","null","null",""
"1588814084-3196","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Maggie Cheung Ho Yee","https://wiki.d-addicts.com/Maggie_Cheung_Ho_Yee","170","49","/images/thumb/b/b1/Cheung_Ho_Yee.jpg/300px-Cheung_Ho_Yee.jpg"
"1588811624-186","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Nylon Chen","https://wiki.d-addicts.com/Nylon_Chen","181","65","/images/3/3e/Nylonchen.jpg"
"1588813449-2405","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Haneoka Kei","https://wiki.d-addicts.com/Haneoka_Kei","null","null",""
"1588812950-1793","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Byul","https://wiki.d-addicts.com/Byul","163","48","/images/5/51/Byul.JPG"
"1588814624-3834","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Adia Chan","https://wiki.d-addicts.com/Adia_Chan","169","null","/images/thumb/4/44/Nadia_Chan.jpg/300px-Nadia_Chan.jpg"
"1588814420-3619","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Dayo Wong","https://wiki.d-addicts.com/Dayo_Wong","175","null","/images/3/34/DayoWong.jpg"
"1588811579-107","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Shorty Yuen","https://wiki.d-addicts.com/Shorty_Yuen","null","null","/images/5/5e/Shortyyuen.jpg"
"1588813691-2691","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Florence Haga","https://wiki.d-addicts.com/Florence_Haga","165","50","/images/5/59/Florence_Haga.jpg"
"1588813443-2398","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Harada Tomoyo","https://wiki.d-addicts.com/Harada_Tomoyo","null","null","/images/7/7d/Harada_Tomoyo-headshot.jpg"
"1588814957-4232","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Ma Bo Qian","https://wiki.d-addicts.com/Ma_Bo_Qian","null","null","/images/2/20/Ma_Bo_Qian.jpeg"
"1588813419-2372","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Hashimoto Satoshi","https://wiki.d-addicts.com/Hashimoto_Satoshi","184","77","/images/thumb/1/18/Hashimoto_Satoshi.jpg/300px-Hashimoto_Satoshi.jpg"
"1588811711-322","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Kingone Wang","https://wiki.d-addicts.com/Kingone_Wang","180","71","/images/3/30/Kingonewang.jpg"
"1588814514-3720","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Bobo Chan","https://wiki.d-addicts.com/Bobo_Chan","169","49","/images/thumb/6/6d/Bobochan.jpg/300px-Bobochan.jpg"
"1588813032-1890","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","BadBosS","https://wiki.d-addicts.com/BadBosS","180","65","/images/thumb/0/0d/Bad_BosS.jpg/300px-Bad_BosS.jpg"
"1588815149-4397","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Lala Hsu","https://wiki.d-addicts.com/Lala_Hsu","null","null","/images/thumb/c/c6/Lala_Hsu.jpg/250px-Lala_Hsu.jpg"
"1588814347-3524","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Faye Wong","https://wiki.d-addicts.com/Faye_Wong","171","50","/images/thumb/e/eb/Wong_Fei.jpg/300px-Wong_Fei.jpg"
"1588812425-1186","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Hong Soo Hyun","https://wiki.d-addicts.com/Hong_Soo_Hyun","169","47","/images/3/35/Hong_Soo_Hyun.jpg"
"1588815228-4476","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Huang Ting Ting","https://wiki.d-addicts.com/Huang_Ting_Ting","null","null","/images/thumb/9/9e/Huang_Ting_Ting.jpeg/300px-Huang_Ting_Ting.jpeg"
"1588814863-4107","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Reno Wang","https://wiki.d-addicts.com/Reno_Wang","null","null","/images/thumb/f/fa/Reno_Wang.jpg/300px-Reno_Wang.jpg"
"1588815124-4377","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Li Fei Er","https://wiki.d-addicts.com/Li_Fei_Er","167","46","/images/7/72/XiaoLiFei.jpg"
"1588812955-1800","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","BS","https://wiki.d-addicts.com/BS","176","63","/images/5/5e/BS.jpg"
"1588812875-1716","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Charlie Park","https://wiki.d-addicts.com/Charlie_Park","180","75","/images/a/a3/CharliePark.jpg"
"1588812297-1031","https://wiki.d-addicts.com/Category:Singers","SGSinger","https://wiki.d-addicts.com/Category:SGSinger","Chew Sin Huey","https://wiki.d-addicts.com/Chew_Sin_Huey","160","48","/images/2/25/ShiXinHui.jpg"
"1588814196-3331","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Kelly Chan","https://wiki.d-addicts.com/Kelly_Chan","173","53","/images/f/fe/KellyChen.jpg"
"1588811858-516","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Ian Chen","https://wiki.d-addicts.com/Ian_Chen","177","null","/images/thumb/f/f4/Ian_Chen.jpg/300px-Ian_Chen.jpg"
"1588813968-3049","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Raymond Choi","https://wiki.d-addicts.com/Raymond_Choi","null","null","/images/0/0b/Raymond_Choi.jpg"
"1588814962-4236","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Lu Yi","https://wiki.d-addicts.com/Lu_Yi","182","70","/images/thumb/6/65/LuYi.jpg/200px-LuYi.jpg"
"1588814381-3561","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Elkie Chong","https://wiki.d-addicts.com/Elkie_Chong","null","null","/images/5/52/Chiang_Ding_Yan.jpg"
"1588813342-2283","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Hosaka Naoki","https://wiki.d-addicts.com/Hosaka_Naoki","180","63","/images/e/e2/HosakaNaoki.jpg"
"1588814079-3189","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Marsha Yuan","https://wiki.d-addicts.com/Marsha_Yuan","174","55","/images/c/c7/MarshaYuan.JPG"
"1588811872-530","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Hebe Tien","https://wiki.d-addicts.com/Hebe_Tien","161","42","/images/1/13/Hebe2.jpg"
"1588814318-3476","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Gloria Yip","https://wiki.d-addicts.com/Gloria_Yip","null","null","/images/thumb/6/6a/Gloria_Yip.jpg/300px-Gloria_Yip.jpg"
"1588813557-2529","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Fuuki Harumi","https://wiki.d-addicts.com/Fuuki_Harumi","null","null","/images/7/7c/Fuki_Harumi.jpg"
"1588812370-1118","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Hwang Chi Yeul","https://wiki.d-addicts.com/Hwang_Chi_Yeul","180","68","/images/thumb/a/a9/Hwang_Chi_Yeul.jpg/300px-Hwang_Chi_Yeul.jpg"
"1588813766-2785","https://wiki.d-addicts.com/Category:Singers","JSinger","https://wiki.d-addicts.com/Category:JSinger","Ayukawa Taiyo","https://wiki.d-addicts.com/Ayukawa_Taiyo","null","null","/images/6/60/Ayukawataiyou.jpg"
"1588815505-4753","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Chen Si Cheng","https://wiki.d-addicts.com/Chen_Si_Cheng","180","70","/images/e/eb/ChenSiCheng.jpg"
"1588813944-3009","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Rosina Lin","https://wiki.d-addicts.com/Rosina_Lin","null","null","/images/1/1c/Lin_Xia_Wei.jpg"
"1588814331-3496","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Fred Cheng","https://wiki.d-addicts.com/Fred_Cheng","176","64","/images/thumb/4/45/FredCheng.jpg/180px-FredCheng.jpg"
"1588811806-441","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Jill Hsu","https://wiki.d-addicts.com/Jill_Hsu","165","48","/images/2/23/JillHsu.jpg"
"1588814848-4087","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Shao Xue Cong","https://wiki.d-addicts.com/Shao_Xue_Cong","null","null","/images/9/96/Shao_Xue_Cong.jpeg"
"1588814817-4049","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Song Lei Tao","https://wiki.d-addicts.com/Song_Lei_Tao","180","null","/images/7/7a/SongLeiTao.jpg"
"1588814498-3699","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Canti Lau","https://wiki.d-addicts.com/Canti_Lau","175","66","/images/e/ec/CantiLau.jpg"
"1588814747-3973","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Tiffany Tang","https://wiki.d-addicts.com/Tiffany_Tang","172","48","/images/6/6f/TiffanyTang.jpg"
"1588814403-3595","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Don Li","https://wiki.d-addicts.com/Don_Li","175","null","/images/thumb/f/f7/Donli.jpg/300px-Donli.jpg"
"1588812635-1449","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Ga Won","https://wiki.d-addicts.com/Ga_Won","168","45","/images/a/a7/Lee_Seul_Bi.jpg"
"1588811821-460","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Jerry Yan","https://wiki.d-addicts.com/Jerry_Yan","180","72","/images/8/80/Jerry_yan_profile.jpg"
"1588814955-4231","https://wiki.d-addicts.com/Category:Singers","CSinger","https://wiki.d-addicts.com/Category:CSinger","Ma Jian Qi","https://wiki.d-addicts.com/Ma_Jian_Qi","165","46","/images/3/37/MaJianQi.jpg"
"1588814000-3097","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Niki Chow","https://wiki.d-addicts.com/Niki_Chow","172","50","/images/e/e5/NikiCHow.jpg"
"1588814429-3628","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Danny Summer","https://wiki.d-addicts.com/Danny_Summer","null","null","/images/4/43/DannySummer.JPG"
"1588812073-763","https://wiki.d-addicts.com/Category:Singers","TWSinger","https://wiki.d-addicts.com/Category:TWSinger","Bernice Tsai","https://wiki.d-addicts.com/Bernice_Tsai","164","47","/images/4/44/Wuxiong.jpg"
"1588812809-1654","https://wiki.d-addicts.com/Category:Singers","KSinger","https://wiki.d-addicts.com/Category:KSinger","Choi Soo Jong","https://wiki.d-addicts.com/Choi_Soo_Jong","174","68","/images/4/44/Choi_Soo_Jong1.JPG"
"1588813964-3041","https://wiki.d-addicts.com/Category:Singers","HKSinger","https://wiki.d-addicts.com/Category:HKSinger","Renee Dai","https://wiki.d-addicts.com/Renee_Dai","160","43","/images/thumb/e/e5/ReneeDai.jpg/300px-ReneeDai.jpg"
